   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.499339         52.2794     0.00813795        25.7345         5438.37      0.0452063        142.955         1.62504      0.0122279        38.6682
    init        0.499304         54.3848     0.00780172        24.6712         5435.01      0.0450675        142.516         2.16621      0.0105998        33.5195
    init        0.499318         56.5184     0.00741761        23.4565         5427.96      0.0441826        139.718        -1.09312      0.0084649        26.7684
    init        0.499332         55.7108      0.0076232        24.1067         5429.42      0.0442337        139.879         1.20117      0.0095842        30.3079
    init        0.499372         54.4819      0.0078308        24.7631         5432.17       0.044571        140.946         2.82677      0.0107022        33.8433
    init        0.499429         48.5022      0.0086096        27.2259         5446.25      0.0457199        144.579         4.15495      0.0144976        45.8453
    init        0.499343         53.6956      0.0079486        25.1357         5434.28      0.0448904        141.956         4.69277      0.0112496        35.5745
    init        0.499318         53.6413     0.00792664        25.0662         5434.82       0.044856        141.847         3.37796      0.0110199         34.848
    init         0.49931         57.8749     0.00727495        23.0054         5424.78      0.0438788        138.757        -4.00574     0.00780105        24.6691
    init        0.499309         56.3969     0.00755098        23.8783         5428.96      0.0444372        140.523        -2.09416     0.00919842         29.088
    init         0.49934         50.5978     0.00837604        26.4874         5441.08      0.0450557        142.479        -9.98938      0.0129835        41.0575
    init        0.499316         53.0612     0.00813881        25.7372         5435.53      0.0450978        142.612         4.89544      0.0118054         37.332
    init        0.499367         54.4006     0.00767767        24.2789         5432.88      0.0447767        141.596         3.49553      0.0101581        32.1229
    init        0.499272         50.9618     0.00834634        26.3934         5441.97      0.0458145        144.878        0.835842      0.0134318         42.475
    init        0.499366         57.6362     0.00725009        22.9268         5426.51      0.0440553        139.315         4.86537     0.00825538        26.1058
    init        0.499454         52.5447     0.00819728        25.9221         5437.97      0.0452936        143.231         3.28638      0.0122808        38.8352
    init        0.499324         53.4664      0.0079061        25.0013         5434.96      0.0447884        141.633         4.05377      0.0111266        35.1854
    init        0.499299         54.8713     0.00781449        24.7116          5431.5      0.0444903        140.691         5.07455      0.0102346        32.3646
    init        0.499271         56.4978     0.00743708        23.5181         5428.63      0.0444032        140.415         1.84649     0.00869349        27.4912
    init        0.499231         54.8616      0.0077121        24.3878         5432.14      0.0446816        141.296        -2.31222     0.00989911        31.3037
    init        0.499386         53.0963     0.00809336        25.5934         5436.82      0.0451861        142.891        0.407855      0.0121076        38.2876
    init        0.499287         55.3047     0.00771537        24.3981         5430.95      0.0444772        140.649        -6.06489     0.00967016        30.5797
    init        0.499198          56.411     0.00746341        23.6014         5427.13      0.0441761        139.697        -3.09568     0.00874464         27.653
    init        0.499351         51.3656     0.00828702        26.2059         5439.83      0.0450821        142.562       0.0412163      0.0129341        40.9012
    init        0.499339         55.8597     0.00753952         23.842         5430.37      0.0445329        140.825       -0.469871     0.00932102        29.4757
    init        0.499299         56.5682     0.00748684        23.6755         5426.59      0.0441962        139.761       -0.191688     0.00907165        28.6871
    init        0.499274         53.2623     0.00801557        25.3475         5435.89      0.0449888        142.267         -6.6721      0.0114369        36.1667
    init        0.499331         53.8253     0.00797694        25.2253         5435.15      0.0449837        142.251        -1.50252      0.0111639        35.3032
    init         0.49938         51.1172     0.00842371        26.6381         5441.42      0.0458909         145.12         1.47969      0.0133409        42.1875
    init        0.499364         53.8269     0.00798188        25.2409         5434.13      0.0447339        141.461         2.71606       0.011324        35.8098
    init        0.499434         53.8455     0.00792556        25.0628         5434.33      0.0448071        141.692        -8.05138      0.0108561        34.3301
    init        0.499396         51.0551     0.00853086         26.977         5440.28      0.0453382        143.372         2.83901       0.013485        42.6434
    init        0.499243         55.4672     0.00767898        24.2831          5430.6      0.0447142        141.399         1.66081     0.00987629        31.2316
    init        0.499244         52.6311     0.00802889        25.3896         5436.78       0.044821        141.736        -3.76337      0.0111937        35.3977
    init        0.499285         57.8335     0.00707104        22.3606         5425.06      0.0438969        138.814         1.71459     0.00732429        23.1614
    init        0.499369         54.1114     0.00787542        24.9043         5434.41      0.0446874        141.314         2.66082       0.011119        35.1613
    init        0.499356         48.7653     0.00870104        27.5151         5444.91      0.0454135         143.61        -7.17792      0.0143016        45.2257
    init        0.499299         55.1702      0.0076945        24.3321         5430.28      0.0443656        140.296         4.44091      0.0099634         31.507
    init        0.499424          54.139     0.00793006        25.0771         5432.77      0.0446978        141.347        -2.60581      0.0108154        34.2012
    init        0.499321         54.7095     0.00767458        24.2692         5432.27      0.0441914        139.746        -4.96292     0.00971351        30.7168
    init        0.499358         54.5768     0.00795536        25.1571         5433.18      0.0448741        141.904        -3.52309      0.0109979        34.7783
    init        0.499393         47.9746     0.00868955        27.4788         5447.57      0.0458825        145.093         8.19723      0.0147944         46.784
    init        0.499284         56.9252     0.00727039         22.991         5427.97      0.0441261        139.539       -0.142438      0.0081397          25.74
    init        0.499329         54.8576     0.00786095        24.8585         5432.15      0.0445899        141.006        -2.38425      0.0106575        33.7019
    init        0.499422          51.258     0.00833104         26.345         5439.66      0.0451118        142.656         9.06178      0.0126378        39.9643
    init        0.499336          52.689     0.00819972        25.9298          5436.4      0.0450518        142.466         6.33362      0.0115846        36.6336
    init        0.499311         53.4414     0.00805905         25.485         5434.35      0.0447992        141.668         -6.6291       0.010984        34.7344
    init        0.499338         55.2445     0.00764954          24.19         5431.85       0.044636        141.151        -1.85851      0.0100325        31.7256
    init         0.49935         51.5832     0.00837946        26.4982         5438.38      0.0451352         142.73        -2.43025      0.0128079        40.5021
    init        0.499403         47.8175     0.00874663        27.6593         5447.97      0.0457945        144.815         6.85926      0.0150265        47.5179
    init        0.499357         53.7921     0.00788126        24.9227         5434.66      0.0448221         141.74        -6.43083      0.0104314         32.987
    init        0.499323           54.31     0.00788335        24.9293         5432.02      0.0445713        140.947       -0.741019      0.0106319        33.6209
    init        0.499332         54.3312     0.00778775         24.627         5432.92      0.0445268        140.806         3.36503      0.0103186        32.6301
    init        0.499307         54.4272      0.0077492        24.5051          5433.4      0.0446749        141.274       -0.347687       0.010264        32.4576
    init        0.499342         55.2879     0.00765076        24.1938         5430.49      0.0442709        139.997        -3.68579     0.00985989        31.1797
    init        0.499298         52.8566     0.00813022          25.71          5436.5      0.0449767        142.229         8.81063      0.0116204         36.747
    init        0.499333         55.4425     0.00762577        24.1148         5429.93      0.0441982        139.767       -0.652653     0.00958767        30.3189
    init        0.499402         54.1308     0.00776941         24.569         5433.58      0.0447257        141.435         6.20694       0.010475        33.1249
    init        0.499283         53.2715     0.00798441        25.2489         5435.68       0.044965        142.192        -1.92872      0.0114487         36.204
    init        0.499329         56.5816     0.00749534        23.7024         5428.29      0.0443378        140.208        -4.52759     0.00877225        27.7403
    init        0.499397          55.042     0.00776904        24.5679         5432.95      0.0452022        142.942       0.0715473      0.0109342        34.5769
    init         0.49934         50.8446     0.00840429        26.5767         5440.94      0.0454708        143.791       -0.939331      0.0132529        41.9093
    init        0.499352         49.5305     0.00854887        27.0339         5444.72      0.0457923        144.808        -4.34043      0.0140803        44.5258
    init         0.49927         53.6517     0.00795873        25.1677         5434.45      0.0447049        141.369        -3.42829      0.0113023         35.741
    init        0.499246         50.5356      0.0084337        26.6697         5441.58      0.0454623        143.764         6.74513      0.0134635        42.5752
    init         0.49931         53.9271     0.00792229        25.0525         5434.14      0.0448747        141.906         4.18026       0.010991        34.7566
    init        0.499299         53.6851      0.0080158        25.3482         5434.43      0.0452544        143.107         3.95349      0.0113709        35.9579
    init        0.499362         52.3429     0.00826357        26.1317         5437.62      0.0451157        142.668         6.65248       0.012314        38.9404
    init        0.499306         55.1538     0.00769973        24.3487         5430.99       0.044263        139.972         4.73101      0.0099447        31.4479
    init        0.499357         53.5099      0.0079883        25.2612         5436.79      0.0452117        142.972        -7.15842      0.0114906        36.3366
    init        0.499303         49.9868     0.00848524        26.8327         5443.31      0.0452635        143.136        -3.49473      0.0136284        43.0969
    init        0.499334         55.1879     0.00777497        24.5866         5431.48      0.0449823        142.246         1.70183     0.00996071        31.4985
    init        0.499334         54.8454     0.00781594        24.7162         5431.52      0.0446425        141.172         4.14545      0.0104148        32.9345
    init        0.499346         51.5036      0.0082935        26.2263         5439.85      0.0452569        143.115        -2.91056      0.0130891        41.3914
    init        0.499314         54.6817     0.00773096        24.4474         5432.19      0.0445731        140.952         4.64928      0.0100114        31.6589
    init        0.499286         54.8851     0.00782909        24.7577         5431.06      0.0445285        140.811        -5.15068      0.0104152        32.9356
    init        0.499443         53.4374     0.00801844        25.3565         5435.01      0.0447832        141.617        -3.70821      0.0114978        36.3591
    init        0.499221          54.806      0.0078208        24.7315         5431.83      0.0444785        140.654          1.0016      0.0106829        33.7822
    init        0.499339         55.2782     0.00779128        24.6382         5430.27      0.0443933        140.384        -2.03769       0.010294        32.5526
    init        0.499364         53.5242     0.00806231        25.4953         5435.49      0.0452695        143.155         7.57648      0.0111663        35.3108
    init        0.499403         53.0811     0.00802081         25.364         5436.21      0.0448216        141.738        -4.42978      0.0114385        36.1717
    init        0.499344         53.2792     0.00802204        25.3679         5435.87      0.0450322        142.404       -0.851741      0.0115703        36.5886
    init        0.499384         51.7907     0.00826358        26.1317         5438.21      0.0451063        142.638         3.18471      0.0125967        39.8343
    init        0.499335         55.2395     0.00780476        24.6808         5431.52      0.0448315         141.77       0.0820364      0.0103121        32.6097
    init        0.499401          52.481     0.00818507        25.8835         5437.59      0.0450559        142.479        0.523653      0.0120978        38.2565
    init        0.499241          54.832     0.00773399         24.457         5431.66      0.0445195        140.783        -6.39674     0.00999513        31.6074
    init        0.499271         52.3469     0.00822163        25.9991         5436.87       0.044994        142.284         12.2555      0.0116366         36.798
    init        0.499296          54.012      0.0079565        25.1607         5433.13      0.0446958        141.341         2.11334      0.0114558        36.2264
    init        0.499241         53.2813     0.00794199        25.1148         5435.99      0.0451224         142.69        -1.48676       0.011016        34.8357
    init        0.499363         54.0719     0.00795815        25.1659         5434.12      0.0449132        142.028         1.44464       0.011179        35.3511
    init        0.499369         54.7893     0.00778085        24.6052         5432.06      0.0447985        141.665         4.43017      0.0103566        32.7505
    init        0.499343         51.2683     0.00832946        26.3401         5439.47       0.044962        142.182        -3.01497      0.0127742        40.3954
    init        0.499324         54.7201     0.00787397        24.8997         5432.29      0.0446348        141.148        -5.32184      0.0111303        35.1972
    init        0.499291         56.0494     0.00753752        23.8357         5430.46      0.0444536        140.575        -1.93996     0.00985067        31.1506
    init        0.499355         52.9596     0.00811388        25.6583         5437.68      0.0451787        142.868         1.94203      0.0120448        38.0889
    init        0.499328         51.8529     0.00826908        26.1491         5439.66      0.0453897        143.535        -6.88652      0.0121372        38.3813
    init         0.49927         56.8754     0.00744635        23.5474         5426.05      0.0439015        138.829          1.0705     0.00896112        28.3375
    init        0.499413         47.6722     0.00867795        27.4421         5448.66      0.0458563         145.01        -1.63435      0.0149689        47.3358
    init        0.499274         55.0239     0.00772726        24.4357         5432.69      0.0447035        141.365         5.21472      0.0104202        32.9516
    init         0.49932         53.8607     0.00794652        25.1291         5433.77      0.0448046        141.685         2.29544      0.0112996        35.7326
    init        0.499231         57.2252     0.00735564        23.2606         5426.29      0.0441917        139.746         1.94941     0.00839922        26.5607
    init        0.499418         52.9666     0.00808645        25.5716         5435.41      0.0448381         141.79       0.0252305      0.0120017        37.9527
       1        0.499935         52.0372       0.008402        26.5694          5438.2      0.0450943        142.601        -1.23701      0.0130191        41.1699
       2        0.500006         52.1837       0.008334        26.3544         5438.12      0.0451506        142.779        0.248995      0.0125645        39.7325
       3        0.499969         56.4207     0.00737758          23.33         5428.33      0.0440838        139.405         1.34638     0.00889553        28.1301
       4        0.500048         50.6282     0.00842928        26.6557          5440.9      0.0455058        143.902        -9.20892      0.0130471        41.2587
       5        0.499924         54.4835      0.0078783        24.9134         5432.87      0.0446873        141.313         5.50153      0.0107064        33.8567
       6        0.500093         52.5859      0.0081042        25.6277         5436.92      0.0449895        142.269        -3.11286      0.0118716        37.5413
       7        0.499938         54.1609     0.00794916        25.1374         5433.25      0.0446021        141.044        -7.49934      0.0106992         33.834
       8        0.499926         55.4681     0.00764023        24.1605         5430.64      0.0443678        140.303         1.08652     0.00988155        31.2482
   total        0.499965         53.4959     0.00568723        25.4341          5434.9      0.0316995        141.764        -1.60917     0.00814293        36.4163
